true_label,cnn_prob,fusion_prob
0,0.1506999763782142,0.2212995456928133
1,0.8919681859119563,0.7542163363974463
0,0.3578830759797784,0.25217078690818784
1,0.7478995566837079,0.8108541042020226
0,0.3037125238110111,0.7756224701363087
0,0.6452021777791435,0.7169957581943811
0,0.7081822879117493,0.17892830441980967
1,0.5765109924862755,0.3925026847562628
0,0.47726095084012676,0.3604900559286743
0,0.4294727313178148,0.4381091259772153
1,0.3790946132343963,0.22011419741107083
1,0.8436233153982607,0.8995662584248502
1,0.7644955262301834,0.593041792569901
1,0.8720215285332101,0.3944194485264188
1,0.1994377787884358,0.46758521365942673
0,0.6846939801629154,0.5077620324038685
0,0.8506723654568303,0.6304754666884937
1,0.24498645293252813,0.5625435421571982
1,0.153197013893422,0.8855135785715338
0,0.6928965194320472,0.5475707863246642
1,0.5595784905439295,0.9437264118586501
1,0.7734630214066177,0.8311399661960766
1,0.21181790130103162,0.31680841148586864
0,0.7362138494879121,0.8944761717151329
0,0.26130185603819567,0.24309311830838087
0,0.23092475429256362,0.8039597667929532
0,0.23141263834479436,0.45449863478126407
1,0.7516597761851057,0.8523794563560556
0,0.6321577765569601,0.8444453520859603
1,0.5184523398152955,0.7947403200940969
0,0.387064387298802,0.7820243490456491
0,0.8017604326504867,0.3937433112784326
1,0.4139560859381083,0.21473542644100174
0,0.7532795515772617,0.47238414301212917
1,0.4513079268561747,0.2888196119892069
0,0.40155554353992606,0.7059608711219694
0,0.47014382853568515,0.4268797812302284
0,0.34110229933131364,0.9304881606879318
1,0.6980875041410008,0.6627776618762656
0,0.5021763120739834,0.8079844509074887
0,0.2857701561174538,0.25601973819347873
0,0.8196596586196548,0.839611585818098
0,0.4071129770985692,0.8882057524107154
1,0.5348422888911909,0.5396495350551487
0,0.8251776887716376,0.6350023502007819
0,0.5993903967311937,0.7618478407223963
0,0.19351843256669127,0.28987090180833003
0,0.8518656988907801,0.5520528611707539
1,0.6021664424571342,0.4689304222178504
1,0.3679244917256689,0.2670991937297993
0,0.2114176581307098,0.4440275378332251
1,0.7352201514162368,0.20453784750839485
0,0.5960582047428108,0.17064952555958957
1,0.5267688735810573,0.2581330313238582
0,0.8151140664407661,0.9204920892713391
0,0.7308777689796246,0.5896236287160135
1,0.22133990378620094,0.9226577289225759
1,0.34937765423643863,0.4959983026641055
0,0.2987913118515726,0.39945290646820764
1,0.6951570340581416,0.5549134902721953
1,0.12682594778862352,0.5016093509063281
0,0.5559117478970532,0.2345317474093951
1,0.7099669485925525,0.6626610517521649
1,0.8014125094093996,0.3228305460076797
1,0.373665398972726,0.6456703639182636
0,0.7570058437376103,0.6701608739185226
0,0.1885053895641658,0.27161988250291846
1,0.7771618333876146,0.1990797016885345
0,0.20199092986558595,0.7746092688547518
1,0.41782983244829386,0.5178403390154561
1,0.7378362926236429,0.19653103640438063
1,0.21993394187901905,0.9458930537358137
0,0.2834011161861132,0.1962244487970933
1,0.677802054714453,0.7060281830868426
0,0.6760292292368595,0.9369431402107309
0,0.6129181063082378,0.34134408337274047
0,0.65515875557368,0.2637994949497569
0,0.534179554678077,0.2471079515379431
0,0.30143924712556225,0.3926201180540764
1,0.37655679480313553,0.23083664880851734
0,0.24527817344114056,0.7037290733553055
1,0.8267604490669027,0.19983343850405014
0,0.5667134358128963,0.5575377025198317
1,0.42068113341091196,0.9473574830823814
0,0.4696046429153061,0.801176215604815
1,0.8578266716894523,0.6421755505848087
1,0.22268112249286418,0.39500289662928934
1,0.5689838656134378,0.6491166690333108
1,0.5047109431075728,0.5716331711293212
0,0.5891633883477183,0.4908667071122972
0,0.11448814705667242,0.2545683013921596
1,0.7976991271553212,0.8592833721923734
0,0.8456946259868899,0.5098277190570579
0,0.5521065468713672,0.3056980094566121
1,0.6573206591015138,0.4442074807018317
0,0.8379995049418366,0.4813038020231416
0,0.6657909074507189,0.8120303164534994
1,0.2220312343314091,0.7368915044491217
1,0.5610306881334506,0.7654439149130718
1,0.5853720371062847,0.15882501154291775
0,0.43930453704190886,0.48292319854380916
1,0.6891553884997783,0.5350753213082589
0,0.8474936118152119,0.16535382145844535
0,0.8404548103254211,0.35785056699602735
0,0.4606714971233057,0.758231858497708
1,0.19059043667260422,0.2596877645831992
0,0.8878729591698676,0.5782481051620733
1,0.7711184691567473,0.32216149761379
1,0.1997301449626135,0.15969661971511462
0,0.8366735060938979,0.3429611660796332
0,0.7959170896497026,0.930699003928043
0,0.5150704457008577,0.7912296895063916
1,0.5730203485959434,0.9176613154568267
1,0.41920216309610425,0.5402832351410899
1,0.14380931105762507,0.2377889589420028
1,0.3681577933167207,0.5883675911789543
0,0.7422827588784092,0.5135018676479687
0,0.1037056184036823,0.8254856661916927
1,0.36679933735291537,0.22846606462739566
1,0.4185349548727547,0.5405929096174225
0,0.5299164823503383,0.2700389317551874
1,0.8358844931302084,0.409740741512048
1,0.37707679549276907,0.7398856619102397
0,0.3775625615169822,0.5308145034950131
1,0.6900009984877987,0.45071062811661544
1,0.46177435271184575,0.4655810228560282
1,0.2796838583519856,0.5175574147247892
1,0.4619516129061547,0.7780132350696455
1,0.2126856163038399,0.8636677511521875
0,0.24110958920497866,0.9142677492031426
0,0.49869421819158377,0.779522709004236
1,0.4351403596036384,0.4023255165984102
0,0.8318767208544801,0.7005077648692337
1,0.38991511929330647,0.5000824992443135
1,0.5644706802224347,0.3537364976368409
0,0.6058114303356243,0.822697263540738
0,0.11047556527066692,0.18074107916985999
1,0.6308298976133685,0.8714095937083388
0,0.24242877349580116,0.5191819716997873
1,0.8688562539755641,0.6597611814466243
1,0.2189301822024904,0.6774831377646261
0,0.43169929898161896,0.866094192565229
1,0.1682797344629151,0.6593357457337659
1,0.8974994014767579,0.6411468678080494
0,0.5017560082649941,0.20332163244855195
1,0.576308013856035,0.5647264175561633
1,0.153661181910742,0.2701352006536333
0,0.6999683763193423,0.7399470149771884
1,0.2679244744764686,0.5597775366501395
1,0.818443431552571,0.6941822233666827
1,0.2641117123856057,0.1833383204819074
0,0.25255017653093326,0.21783361283664257
1,0.1292397342784759,0.7230587104501458
0,0.4776535560879994,0.2076674687989387
0,0.5518729066100931,0.20700538221220688
0,0.1525669115426819,0.15968678018790997
1,0.7204220933560085,0.9152011186395841
1,0.4626310677984221,0.7400066875672056
1,0.519512215462064,0.4326011268016513
1,0.4526101975505825,0.38722846503012415
0,0.42061044870026076,0.42976258379667964
1,0.5477122650465743,0.7697228249449455
0,0.22419219674457003,0.6790964888563314
0,0.24554250439621692,0.2981564542939743
1,0.7894284968108138,0.2892874682672675
0,0.8568923697069062,0.22871651977071783
0,0.39864745302380233,0.6782421757610705
0,0.316595738514843,0.7614981297773887
1,0.6151996345912126,0.3620371426600032
0,0.4269873368784771,0.16675596882473023
0,0.12030908452827589,0.21573733398114187
1,0.2249220778929523,0.9242880278760244
1,0.672777783077918,0.3863558219819362
1,0.6271391535281211,0.7653785182705068
1,0.1216767940027868,0.649730855083411
0,0.27757772954635956,0.4555517117223167
0,0.28485983727045716,0.3145498097564441
0,0.6375141948789828,0.24710913452752514
0,0.11576843020349133,0.6420103744310932
1,0.18328686558765908,0.7697070245102303
1,0.7399328682985515,0.6651234028329045
1,0.2428357296434669,0.5742417065993266
0,0.6221968862814997,0.183560978745309
0,0.29054622483738124,0.924791022075507
0,0.17955311420747613,0.7889713533236596
1,0.2945377527995633,0.3842576293607718
0,0.6778135454845273,0.9339762634870805
0,0.7845571744850286,0.6315052717090577
1,0.7641758916535933,0.6159381265657972
1,0.4177468236947639,0.7484585435436256
1,0.634468109256517,0.7994158304721101
1,0.26398743633265676,0.6751828858652021
0,0.33451818420881063,0.25247659709296
1,0.8170686548168958,0.42061400479559874
0,0.11040153880858883,0.8924669122608397
0,0.16840682468357449,0.3296924894750815
0,0.2663090041168219,0.44773361907001064
0,0.12122576309905578,0.4956615063553568
0,0.24514834807183786,0.5015239917555617
0,0.5664332487757537,0.6403516659956203
0,0.43713964047399834,0.904460670195766
1,0.81413736886158,0.3425541694660039
1,0.7539548493907527,0.24720110104073445
1,0.3734538813583008,0.30797639188794984
1,0.307538746745034,0.8595399201674155
0,0.4037539265338136,0.6666486501241647
0,0.5722359540118462,0.3787254313913281
0,0.31445091265830105,0.8027575511748938
0,0.5993191262793073,0.8390959970907488
1,0.4275293217529924,0.8272114709522224
1,0.5416377446815842,0.8851412269116435
0,0.4489012233082533,0.35179281613868923
1,0.33557260763353414,0.7540335429970226
1,0.8587626455697254,0.5184315978193119
0,0.7108846353278087,0.8235988423120492
0,0.21209054061316204,0.7327925417292905
0,0.7947743807183303,0.7711579571997796
0,0.48994495859961096,0.6749294701448572
0,0.8156417815152731,0.2919430155757655
0,0.7398842047578522,0.5860215351175506
1,0.44017080357538674,0.9377357916196065
1,0.11797544665609393,0.8999104531976951
0,0.3149418875079569,0.1845389886376093
1,0.5333073717286936,0.2818518525835497
0,0.6067825758609178,0.2553830187636495
0,0.30631014834656184,0.7307839279882363
1,0.21148485925825933,0.804228263885556
1,0.7679441894394393,0.3208090930485375
0,0.8875217445628417,0.5546821543614632
0,0.5205521458421487,0.8225624224089599
1,0.2373434286786428,0.7362412358130005
0,0.3178458612154952,0.5837897643934786
1,0.11471254123797339,0.6222781523670182
0,0.8314390452483992,0.5566884375330239
1,0.19420086631211292,0.3880387610550564
1,0.5612131804114029,0.6020175942872128
